Tom Brown, 00:16:36
Nick Bugler, 00:18:03
Richard Evans, 00:19:07
Alana Dunn, 00:19:03
Sarah King, 00:19:07
Ruth Tidd, 00:20:16
David Ainsworth, 00:20:27
Max Hill, 00:20:41
John Noblett, 00:21:14
Richard Hill, 00:22:06
Mark Brett, 00:22:29
